timestamp,customer_id,assignment,stratum,tenure_group,revenue_tier,tenure_months,monthly_charges
2026-02-27T13:54:35.957706,MTM_0124,5,established_high,established,high,8,88.12655494160404
2026-02-27T13:54:35.958411,MTM_0125,7,established_high,established,high,15,98.19272960245834
2026-02-27T13:54:35.959059,MTM_0126,1,established_high,established,high,17,93.46858682188426
2026-02-27T13:54:35.959688,MTM_0127,0,established_high,established,high,24,95.47859981341576
2026-02-27T13:54:35.960325,MTM_0128,7,established_low,established,low,7,55.17941007935447
2026-02-27T13:54:35.961308,MTM_0129,3,established_high,established,high,21,98.15815213714593
2026-02-27T13:54:35.962060,MTM_0130,1,established_low,established,low,20,49.97292591455518
2026-02-27T13:54:35.962707,MTM_0131,2,established_high,established,high,19,81.74492133907702
2026-02-27T13:54:35.963486,MTM_0132,4,early_high,early,high,3,77.6534848050438
2026-02-27T13:54:35.966308,MTM_0133,6,established_high,established,high,24,63.05210988275319
2026-02-27T13:54:35.967130,MTM_0134,0,established_low,established,low,13,56.85779137553382
2026-02-27T13:54:35.967931,MTM_0135,7,established_high,established,high,18,93.41582703345497
2026-02-27T13:54:35.969003,MTM_0136,6,established_low,established,low,14,46.40536395615306
2026-02-27T13:54:35.969670,MTM_0137,5,established_low,established,low,23,56.64287097886796
2026-02-27T13:54:35.970288,MTM_0138,4,early_high,early,high,6,67.82190429639893
2026-02-27T13:54:35.970912,MTM_0139,6,established_low,established,low,20,55.956275497854335
2026-02-27T13:54:35.971549,MTM_0140,1,established_high,established,high,7,98.46368845996999
2026-02-27T13:54:35.972268,MTM_0141,4,established_low,established,low,24,41.93895706657903
2026-02-27T13:54:35.972914,MTM_0142,3,established_low,established,low,15,49.89005566822006
2026-02-27T13:54:35.973550,MTM_0143,6,early_high,early,high,3,86.65613702411353
2026-02-27T13:54:35.974191,MTM_0144,6,established_high,established,high,20,99.23656775889667
2026-02-27T13:54:35.974944,MTM_0145,4,established_high,established,high,19,62.604338196276444
2026-02-27T13:54:35.976007,MTM_0146,5,established_high,established,high,24,89.74985324239087
2026-02-27T13:54:35.977446,MTM_0147,3,established_high,established,high,19,90.29972228266827
2026-02-27T13:54:35.978279,MTM_0148,3,early_low,early,low,4,42.20931205815948
2026-02-27T13:54:35.978930,MTM_0149,6,early_low,early,low,3,40.82031788961984
2026-02-27T13:54:35.979726,MTM_0150,2,established_high,established,high,8,81.50286383013473
2026-02-27T13:54:35.980374,MTM_0151,1,established_high,established,high,7,99.98306039716783
2026-02-27T13:54:35.980977,MTM_0152,4,established_high,established,high,15,76.3704780670528
2026-02-27T13:54:35.981590,MTM_0153,7,early_high,early,high,3,80.3020410643514
2026-02-27T13:54:35.982333,MTM_0154,2,early_high,early,high,4,61.48976308197043
2026-02-27T13:54:35.983241,MTM_0155,6,established_low,established,low,10,41.3310845218181
2026-02-27T13:54:35.984001,MTM_0156,5,early_high,early,high,4,68.57264180734084
2026-02-27T13:54:35.984733,MTM_0157,3,early_high,early,high,5,71.2098100667196
2026-02-27T13:54:35.986004,MTM_0158,6,established_high,established,high,14,88.98314411278375
2026-02-27T13:54:35.986709,MTM_0159,0,established_high,established,high,14,73.65627829212318
2026-02-27T13:54:35.987350,MTM_0160,3,established_low,established,low,19,48.04091370703844
2026-02-27T13:54:35.987970,MTM_0161,3,established_high,established,high,17,65.2321467199045
2026-02-27T13:54:35.988599,MTM_0162,7,established_high,established,high,7,77.21857308120788
2026-02-27T13:54:35.989462,MTM_0163,3,early_high,early,high,4,88.30268005116172
2026-02-27T13:54:35.990600,MTM_0164,7,established_low,established,low,9,48.18228853520618
2026-02-27T13:54:35.993810,MTM_0165,0,early_high,early,high,4,61.03525352839582
2026-02-27T13:54:35.997744,MTM_0166,0,early_high,early,high,4,78.19865929733696
2026-02-27T13:54:35.999080,MTM_0167,4,established_high,established,high,17,66.24849532142375
2026-02-27T13:54:35.999854,MTM_0168,1,early_high,early,high,4,60.89532802139802
2026-02-27T13:54:36.000627,MTM_0169,0,established_high,established,high,8,67.05462684496626
2026-02-27T13:54:36.001269,MTM_0170,7,established_high,established,high,17,63.79256693927621
2026-02-27T13:54:36.001892,MTM_0171,5,established_high,established,high,12,91.7418225248047
2026-02-27T13:54:36.002513,MTM_0172,5,established_high,established,high,7,87.78830654043264
2026-02-27T13:54:36.003234,MTM_0173,6,established_high,established,high,12,95.59525750968966
2026-02-27T13:54:36.004590,MTM_0174,3,established_high,established,high,12,86.13506447892385
2026-02-27T13:54:36.005668,MTM_0175,2,established_high,established,high,22,67.54814537429567
2026-02-27T13:54:36.006540,MTM_0176,7,early_high,early,high,4,77.24834106532548
2026-02-27T13:54:36.007220,MTM_0177,3,early_low,early,low,4,59.72509661725049
2026-02-27T13:54:36.007869,MTM_0178,1,established_high,established,high,13,74.77899606830431
2026-02-27T13:54:36.009148,MTM_0179,7,established_low,established,low,13,44.551799686519836
2026-02-27T13:54:36.010547,MTM_0180,6,established_low,established,low,18,49.11416161073766
2026-02-27T13:54:36.011279,MTM_0181,2,established_high,established,high,24,81.8600544218159
2026-02-27T13:54:36.011935,MTM_0182,1,early_low,early,low,6,50.91280506394869
2026-02-27T13:54:36.012585,MTM_0183,5,early_high,early,high,5,92.45905629126503
2026-02-27T13:54:36.013209,MTM_0184,5,established_low,established,low,8,47.238152266036046
2026-02-27T13:54:36.013827,MTM_0185,7,established_high,established,high,11,61.35948905631917
2026-02-27T13:54:36.014550,MTM_0186,2,early_high,early,high,6,88.37207678758368
2026-02-27T13:54:36.015169,MTM_0187,1,established_high,established,high,19,75.83668493532583
2026-02-27T13:54:36.015803,MTM_0188,0,established_low,established,low,22,52.56095940020262
2026-02-27T13:54:36.016587,MTM_0189,2,established_low,established,low,24,54.16699198704426
2026-02-27T13:54:36.017442,MTM_0190,3,established_high,established,high,16,67.75208296798887
2026-02-27T13:54:36.018073,MTM_0191,1,established_low,established,low,15,43.74048175067449
2026-02-27T13:54:36.018692,MTM_0192,2,established_high,established,high,21,82.80097515307315
2026-02-27T13:54:36.019284,MTM_0193,1,established_high,established,high,17,90.66644035801772
2026-02-27T13:54:36.019889,MTM_0194,2,established_high,established,high,13,71.92680911591894
2026-02-27T13:54:36.020471,MTM_0195,7,established_high,established,high,15,92.0328988644834
2026-02-27T13:54:36.021046,MTM_0196,3,established_high,established,high,8,71.9570359873014
2026-02-27T13:54:36.021622,MTM_0197,5,established_low,established,low,17,46.292149991948854
2026-02-27T13:54:36.022197,MTM_0198,1,established_low,established,low,7,50.93703270855748
2026-02-27T13:54:36.022768,MTM_0199,2,established_low,established,low,9,59.3247499349907
2026-02-27T13:54:36.023352,MTM_0200,0,established_low,established,low,9,45.352259722723375
2026-02-28T17:53:33.471100,MTM_0001,0,established_high,established,high,18,87.90070749907306
2026-02-28T17:53:33.477140,MTM_0002,3,established_high,established,high,11,81.45626428614796
2026-02-28T17:53:33.479397,MTM_0003,6,established_high,established,high,9,96.20379932420407
2026-02-28T17:53:33.480662,MTM_0004,5,early_high,early,high,3,80.54140702235685
2026-02-28T17:53:33.481623,MTM_0005,2,established_high,established,high,7,94.02508342979982
2026-02-28T17:53:33.483599,MTM_0006,3,established_low,established,low,11,56.73228115553091
2026-02-28T17:53:33.485218,MTM_0007,5,established_low,established,low,18,46.08829257196193
2026-02-28T17:53:33.486824,MTM_0008,5,early_high,early,high,5,98.41983020531904
2026-02-28T17:53:33.488594,MTM_0009,2,established_low,established,low,20,49.64848308504992
2026-02-28T17:53:33.489305,MTM_0010,4,established_high,established,high,20,69.1368252151736
2026-02-28T17:53:33.490468,MTM_0011,2,early_high,early,high,5,79.11767557015604
2026-02-28T17:53:33.493065,MTM_0012,0,established_low,established,low,11,50.555515160640724
2026-02-28T17:53:33.493761,MTM_0013,4,early_low,early,low,6,54.23494524980801
2026-02-28T17:53:33.494769,MTM_0014,3,established_high,established,high,16,75.39225085363263
2026-02-28T17:53:33.495585,MTM_0015,7,established_high,established,high,8,63.58586348000563
2026-02-28T17:53:33.498154,MTM_0016,0,established_high,established,high,24,94.36592726311324
2026-02-28T17:53:33.499846,MTM_0017,2,early_high,early,high,4,61.00470446168054
2026-02-28T17:53:33.501512,MTM_0018,6,early_high,early,high,3,74.61423307758155
2026-02-28T17:53:33.502190,MTM_0019,5,early_low,early,low,3,51.71457926788267
2026-02-28T17:53:33.503206,MTM_0020,4,established_low,established,low,18,56.846341746451344
2026-02-28T17:53:33.504060,MTM_0021,0,early_high,early,high,5,86.11324085837853
2026-02-28T17:53:33.505688,MTM_0022,7,established_high,established,high,19,99.67303064784046
2026-02-28T17:53:33.506395,MTM_0023,6,established_high,established,high,16,94.89186341322691
2026-02-28T17:53:33.506989,MTM_0024,3,early_high,early,high,5,84.86312643384484
2026-02-28T17:53:33.508173,MTM_0025,1,established_high,established,high,7,95.69911375526353
2026-02-28T17:53:33.509943,MTM_0026,1,established_high,established,high,19,73.1658980101294
2026-02-28T17:53:33.511785,MTM_0027,1,early_high,early,high,5,98.81989502296274
2026-02-28T17:53:33.513348,MTM_0028,4,established_low,established,low,22,57.66693352417514
2026-02-28T17:53:33.516128,MTM_0029,7,established_low,established,low,23,51.45466186902076
2026-02-28T17:53:33.517354,MTM_0030,7,early_low,early,low,3,59.01532030937666
2026-02-28T17:53:33.518413,MTM_0031,2,established_high,established,high,20,73.40807574750102
2026-02-28T17:53:33.524766,MTM_0032,5,established_high,established,high,24,81.76178780049838
2026-02-28T17:53:33.528385,MTM_0033,6,established_low,established,low,10,44.22496785097263
2026-02-28T17:53:33.533429,MTM_0034,5,established_high,established,high,20,76.90043360195018
2026-02-28T17:53:33.535189,MTM_0035,4,established_high,established,high,24,61.51880687776983
2026-02-28T17:53:33.537303,MTM_0036,6,established_high,established,high,12,92.64238431567733
2026-02-28T17:53:33.539064,MTM_0037,5,established_high,established,high,9,70.09097768123198
2026-02-28T17:53:33.540631,MTM_0038,5,established_low,established,low,15,51.65643721072254
2026-02-28T17:53:33.542607,MTM_0039,2,established_high,established,high,10,82.11801263546221
2026-02-28T17:53:33.544664,MTM_0040,0,established_low,established,low,18,43.046111862363816
2026-02-28T17:53:33.545502,MTM_0041,1,established_high,established,high,21,60.27970941109215
2026-02-28T17:53:33.546141,MTM_0042,0,early_low,early,low,4,45.63891639045214
2026-02-28T17:53:33.546739,MTM_0043,6,established_low,established,low,24,59.68916004848391
2026-02-28T17:53:33.547292,MTM_0044,6,established_high,established,high,24,75.44999563414065
2026-02-28T17:53:33.548099,MTM_0045,2,established_low,established,low,24,55.01508163095184
2026-02-28T17:53:33.548749,MTM_0046,7,established_high,established,high,12,89.3560336395795
2026-02-28T17:53:33.549525,MTM_0047,1,established_high,established,high,24,72.22494563179933
2026-02-28T17:53:33.551214,MTM_0048,0,established_high,established,high,7,71.33459560328826
2026-02-28T17:53:33.552899,MTM_0049,3,established_low,established,low,23,56.29257494918451
2026-02-28T17:53:33.554331,MTM_0050,4,established_high,established,high,14,77.37342854914002
2026-02-28T17:53:33.556610,MTM_0051,7,early_high,early,high,6,90.52138450071888
2026-02-28T17:53:33.558182,MTM_0052,3,established_high,established,high,22,64.68123430340071
2026-02-28T17:53:33.558918,MTM_0053,6,early_high,early,high,5,78.2457940898924
2026-02-28T17:53:33.559518,MTM_0054,1,established_low,established,low,22,47.96472533457819
2026-02-28T17:53:33.560560,MTM_0055,2,established_high,established,high,20,70.97802089807172
2026-02-28T17:53:33.561194,MTM_0056,5,established_high,established,high,21,87.71117168612221
2026-02-28T17:53:33.561781,MTM_0057,4,established_high,established,high,21,66.33828524233817
2026-02-28T17:53:33.564869,MTM_0058,7,established_low,established,low,7,51.0600204598822
2026-02-28T17:53:33.567966,MTM_0059,7,established_high,established,high,11,81.30999404592198
2026-02-28T17:53:33.570717,MTM_0060,2,early_low,early,low,3,50.39765920425074
2026-02-28T17:53:33.572509,MTM_0061,1,early_high,early,high,3,66.54113378386627
2026-02-28T17:53:33.573197,MTM_0062,3,established_high,established,high,24,82.87575536200374
2026-02-28T17:53:33.573789,MTM_0063,0,established_high,established,high,10,96.07683984038259
2026-02-28T17:53:33.574355,MTM_0064,4,early_high,early,high,3,97.29191683979164
2026-02-28T17:53:33.574906,MTM_0065,0,established_high,established,high,9,79.42667971001
2026-02-28T17:53:33.576087,MTM_0066,3,established_high,established,high,16,98.77063171729051
2026-02-28T17:53:33.576762,MTM_0067,5,established_high,established,high,7,68.45042974523952
2026-02-28T17:53:33.579155,MTM_0068,6,established_high,established,high,18,88.41477862304677
2026-02-28T17:53:33.581228,MTM_0069,5,early_low,early,low,6,50.39211219460091
2026-02-28T17:53:33.582022,MTM_0070,1,established_high,established,high,7,63.910284063842404
2026-02-28T17:53:33.583917,MTM_0071,4,established_high,established,high,12,96.94874389548316
2026-02-28T17:53:33.586420,MTM_0072,7,early_low,early,low,6,42.71824058632267
2026-02-28T17:53:33.590103,MTM_0073,0,established_high,established,high,12,77.55159494285418
2026-02-28T17:53:33.591100,MTM_0074,3,early_high,early,high,3,72.36264690400375
2026-02-28T17:53:33.591842,MTM_0075,1,established_low,established,low,15,49.77606562488578
2026-02-28T17:53:33.592462,MTM_0076,7,established_high,established,high,18,78.54515669237894
2026-02-28T17:53:33.593127,MTM_0077,7,established_high,established,high,19,92.03193601330022
2026-02-28T17:53:33.594234,MTM_0078,5,established_high,established,high,22,74.52845067255274
2026-02-28T17:53:33.595998,MTM_0079,4,established_high,established,high,20,74.402022500316
2026-02-28T17:53:33.597438,MTM_0080,0,early_high,early,high,3,67.495173429491
2026-02-28T17:53:33.598924,MTM_0081,1,established_high,established,high,21,89.23836854463732
2026-02-28T17:53:33.600556,MTM_0082,3,established_high,established,high,14,63.16615826804645
2026-02-28T17:53:33.601719,MTM_0083,7,early_high,early,high,3,79.08908631146728
2026-02-28T17:53:33.607439,MTM_0084,3,established_low,established,low,13,51.74746808735779
2026-02-28T17:53:33.609375,MTM_0085,6,early_low,early,low,4,55.641671694154184
2026-02-28T17:53:33.611553,MTM_0086,4,established_low,established,low,9,47.08988965729937
2026-02-28T17:53:33.612744,MTM_0087,6,established_high,established,high,23,60.900196267191845
2026-02-28T17:53:33.614543,MTM_0088,2,established_high,established,high,13,92.64832081162318
2026-02-28T17:53:33.615854,MTM_0089,4,early_high,early,high,6,65.07676190293472
2026-02-28T17:53:33.616718,MTM_0090,4,early_low,early,low,6,50.64637262678337
2026-02-28T17:53:33.618391,MTM_0091,2,established_high,established,high,11,74.1112170249975
2026-02-28T17:53:33.619333,MTM_0092,5,early_high,early,high,5,99.4303085200404
2026-02-28T17:53:33.619910,MTM_0093,0,established_high,established,high,19,72.0596484118338
2026-02-28T17:53:33.620469,MTM_0094,3,established_high,established,high,16,80.6061942654582
2026-02-28T17:53:33.621015,MTM_0095,6,established_high,established,high,22,74.40627328739717
2026-02-28T17:53:33.621727,MTM_0096,1,established_low,established,low,17,44.99706467171558
2026-02-28T17:53:33.623836,MTM_0097,2,established_low,established,low,7,57.592646301883875
2026-02-28T17:53:33.625227,MTM_0098,3,established_high,established,high,22,80.35110736462231
2026-02-28T17:53:33.625932,MTM_0099,6,early_high,early,high,6,96.77167257290141
2026-02-28T17:53:33.627439,MTM_0100,5,established_high,established,high,18,87.37708856767324
2026-02-28T17:53:33.628626,MTM_0101,4,established_high,established,high,15,95.85574634123756
2026-02-28T17:53:33.630808,MTM_0102,2,established_high,established,high,9,99.75587452181975
2026-02-28T17:53:33.632815,MTM_0103,7,established_high,established,high,7,84.22213340746053
2026-02-28T17:53:33.633900,MTM_0104,7,established_high,established,high,13,82.34988903272168
2026-02-28T17:53:33.634535,MTM_0105,4,established_low,established,low,17,48.57950092317015
2026-02-28T17:53:33.635177,MTM_0106,0,established_high,established,high,12,90.21783245424243
2026-02-28T17:53:33.635836,MTM_0107,2,established_low,established,low,19,46.067360567367416
2026-02-28T17:53:33.636502,MTM_0108,1,established_high,established,high,9,65.56548850281646
2026-02-28T17:53:33.637137,MTM_0109,5,established_low,established,low,10,44.365780381851614
2026-02-28T17:53:33.638376,MTM_0110,5,established_high,established,high,20,93.5138145266066
2026-02-28T17:53:33.640087,MTM_0111,0,early_low,early,low,4,44.880926838513986
2026-02-28T17:53:33.642250,MTM_0112,0,established_low,established,low,7,53.99368434547167
2026-02-28T17:53:33.644828,MTM_0113,6,established_high,established,high,10,62.45624774536722
2026-02-28T17:53:33.645619,MTM_0114,2,early_high,early,high,3,92.821598118305
2026-02-28T17:53:33.646184,MTM_0115,2,established_high,established,high,19,96.83491464303152
2026-02-28T17:53:33.646729,MTM_0116,4,established_high,established,high,15,85.2026911155365
2026-02-28T17:53:33.648010,MTM_0117,1,established_high,established,high,8,82.49087173499198
2026-02-28T17:53:33.648851,MTM_0118,0,established_high,established,high,21,86.6288149556462
2026-02-28T17:53:33.649946,MTM_0119,3,established_low,established,low,10,47.05157480662629
2026-02-28T17:53:33.651562,MTM_0120,4,established_high,established,high,11,84.65269941659787
2026-02-28T17:53:33.653271,MTM_0121,1,early_high,early,high,5,75.00212590582957
2026-02-28T17:53:33.654769,MTM_0122,7,established_low,established,low,19,44.97347930160125
2026-02-28T17:53:33.655877,MTM_0123,1,early_low,early,low,3,53.41575031116716
2026-02-28T17:53:33.658347,MTM_0124,5,established_high,established,high,8,88.12655494160404
2026-02-28T17:53:33.659135,MTM_0125,7,established_high,established,high,15,98.19272960245834
2026-02-28T17:53:33.659717,MTM_0126,1,established_high,established,high,17,93.46858682188426
2026-02-28T17:53:33.660288,MTM_0127,0,established_high,established,high,24,95.47859981341576
2026-02-28T17:53:33.661966,MTM_0128,7,established_low,established,low,7,55.17941007935447
2026-02-28T17:53:33.664015,MTM_0129,3,established_high,established,high,21,98.15815213714593
2026-02-28T17:53:33.666697,MTM_0130,1,established_low,established,low,20,49.97292591455518
2026-02-28T17:53:33.668383,MTM_0131,2,established_high,established,high,19,81.74492133907702
2026-02-28T17:53:33.669654,MTM_0132,4,early_high,early,high,3,77.6534848050438
2026-02-28T17:53:33.670775,MTM_0133,6,established_high,established,high,24,63.05210988275319
2026-02-28T17:53:33.672043,MTM_0134,0,established_low,established,low,13,56.85779137553382
2026-02-28T17:53:33.673651,MTM_0135,7,established_high,established,high,18,93.41582703345497
2026-02-28T17:53:33.675637,MTM_0136,6,established_low,established,low,14,46.40536395615306
2026-02-28T17:53:33.677673,MTM_0137,5,established_low,established,low,23,56.64287097886796
2026-02-28T17:53:33.679815,MTM_0138,4,early_high,early,high,6,67.82190429639893
2026-02-28T17:53:33.681722,MTM_0139,6,established_low,established,low,20,55.956275497854335
2026-02-28T17:53:33.683892,MTM_0140,1,established_high,established,high,7,98.46368845996999
2026-02-28T17:53:33.684998,MTM_0141,4,established_low,established,low,24,41.93895706657903
2026-02-28T17:53:33.686285,MTM_0142,3,established_low,established,low,15,49.89005566822006
2026-02-28T17:53:33.686970,MTM_0143,6,early_high,early,high,3,86.65613702411353
2026-02-28T17:53:33.687572,MTM_0144,6,established_high,established,high,20,99.23656775889667
2026-02-28T17:53:33.688207,MTM_0145,4,established_high,established,high,19,62.604338196276444
2026-02-28T17:53:33.688801,MTM_0146,5,established_high,established,high,24,89.74985324239087
2026-02-28T17:53:33.689436,MTM_0147,3,established_high,established,high,19,90.29972228266827
2026-02-28T17:53:33.690300,MTM_0148,3,early_low,early,low,4,42.20931205815948
2026-02-28T17:53:33.691119,MTM_0149,6,early_low,early,low,3,40.82031788961984
2026-02-28T17:53:33.692590,MTM_0150,2,established_high,established,high,8,81.50286383013473
2026-02-28T17:53:33.693256,MTM_0151,1,established_high,established,high,7,99.98306039716783
2026-02-28T17:53:33.694893,MTM_0152,4,established_high,established,high,15,76.3704780670528
2026-02-28T17:53:33.696413,MTM_0153,7,early_high,early,high,3,80.3020410643514
2026-02-28T17:53:33.698766,MTM_0154,2,early_high,early,high,4,61.48976308197043
2026-02-28T17:53:33.700201,MTM_0155,6,established_low,established,low,10,41.3310845218181
2026-02-28T17:53:33.700827,MTM_0156,5,early_high,early,high,4,68.57264180734084
2026-02-28T17:53:33.701535,MTM_0157,3,early_high,early,high,5,71.2098100667196
2026-02-28T17:53:33.702161,MTM_0158,6,established_high,established,high,14,88.98314411278375
2026-02-28T17:53:33.703226,MTM_0159,0,established_high,established,high,14,73.65627829212318
2026-02-28T17:53:33.703982,MTM_0160,3,established_low,established,low,19,48.04091370703844
2026-02-28T17:53:33.705113,MTM_0161,3,established_high,established,high,17,65.2321467199045
2026-02-28T17:53:33.706017,MTM_0162,7,established_high,established,high,7,77.21857308120788
2026-02-28T17:53:33.706937,MTM_0163,3,early_high,early,high,4,88.30268005116172
2026-02-28T17:53:33.707644,MTM_0164,7,established_low,established,low,9,48.18228853520618
2026-02-28T17:53:33.708624,MTM_0165,0,early_high,early,high,4,61.03525352839582
2026-02-28T17:53:33.710652,MTM_0166,0,early_high,early,high,4,78.19865929733696
2026-02-28T17:53:33.712163,MTM_0167,4,established_high,established,high,17,66.24849532142375
2026-02-28T17:53:33.714151,MTM_0168,1,early_high,early,high,4,60.89532802139802
2026-02-28T17:53:33.716505,MTM_0169,0,established_high,established,high,8,67.05462684496626
2026-02-28T17:53:33.717272,MTM_0170,7,established_high,established,high,17,63.79256693927621
2026-02-28T17:53:33.718663,MTM_0171,5,established_high,established,high,12,91.7418225248047
2026-02-28T17:53:33.719532,MTM_0172,5,established_high,established,high,7,87.78830654043264
2026-02-28T17:53:33.720352,MTM_0173,6,established_high,established,high,12,95.59525750968966
2026-02-28T17:53:33.721139,MTM_0174,3,established_high,established,high,12,86.13506447892385
2026-02-28T17:53:33.721759,MTM_0175,2,established_high,established,high,22,67.54814537429567
2026-02-28T17:53:33.724124,MTM_0176,7,early_high,early,high,4,77.24834106532548
2026-02-28T17:53:33.725192,MTM_0177,3,early_low,early,low,4,59.72509661725049
2026-02-28T17:53:33.726876,MTM_0178,1,established_high,established,high,13,74.77899606830431
2026-02-28T17:53:33.728961,MTM_0179,7,established_low,established,low,13,44.551799686519836
2026-02-28T17:53:33.729613,MTM_0180,6,established_low,established,low,18,49.11416161073766
2026-02-28T17:53:33.730392,MTM_0181,2,established_high,established,high,24,81.8600544218159
2026-02-28T17:53:33.731065,MTM_0182,1,early_low,early,low,6,50.91280506394869
2026-02-28T17:53:33.731800,MTM_0183,5,early_high,early,high,5,92.45905629126503
2026-02-28T17:53:33.733647,MTM_0184,5,established_low,established,low,8,47.238152266036046
2026-02-28T17:53:33.734661,MTM_0185,7,established_high,established,high,11,61.35948905631917
2026-02-28T17:53:33.735352,MTM_0186,2,early_high,early,high,6,88.37207678758368
2026-02-28T17:53:33.736977,MTM_0187,1,established_high,established,high,19,75.83668493532583
2026-02-28T17:53:33.738683,MTM_0188,0,established_low,established,low,22,52.56095940020262
2026-02-28T17:53:33.739355,MTM_0189,2,established_low,established,low,24,54.16699198704426
2026-02-28T17:53:33.740529,MTM_0190,3,established_high,established,high,16,67.75208296798887
2026-02-28T17:53:33.746039,MTM_0191,1,established_low,established,low,15,43.74048175067449
2026-02-28T17:53:33.747100,MTM_0192,2,established_high,established,high,21,82.80097515307315
2026-02-28T17:53:33.747692,MTM_0193,1,established_high,established,high,17,90.66644035801772
2026-02-28T17:53:33.748616,MTM_0194,2,established_high,established,high,13,71.92680911591894
2026-02-28T17:53:33.750776,MTM_0195,7,established_high,established,high,15,92.0328988644834
2026-02-28T17:53:33.752671,MTM_0196,3,established_high,established,high,8,71.9570359873014
2026-02-28T17:53:33.754393,MTM_0197,5,established_low,established,low,17,46.292149991948854
2026-02-28T17:53:33.755582,MTM_0198,1,established_low,established,low,7,50.93703270855748
2026-02-28T17:53:33.757090,MTM_0199,2,established_low,established,low,9,59.3247499349907
2026-02-28T17:53:33.757879,MTM_0200,0,established_low,established,low,9,45.352259722723375
2026-02-28T18:06:45.000484,MTM_0001,0,established_high,established,high,18,87.90070749907306
2026-02-28T18:06:45.003865,MTM_0002,3,established_high,established,high,11,81.45626428614796
2026-02-28T18:06:45.005742,MTM_0003,6,established_high,established,high,9,96.20379932420407
2026-02-28T18:06:45.006596,MTM_0004,5,early_high,early,high,3,80.54140702235685
2026-02-28T18:06:45.007460,MTM_0005,2,established_high,established,high,7,94.02508342979982
2026-02-28T18:06:45.008170,MTM_0006,3,established_low,established,low,11,56.73228115553091
2026-02-28T18:06:45.009947,MTM_0007,5,established_low,established,low,18,46.08829257196193
2026-02-28T18:06:45.012425,MTM_0008,5,early_high,early,high,5,98.41983020531904
2026-02-28T18:06:45.014062,MTM_0009,2,established_low,established,low,20,49.64848308504992
2026-02-28T18:06:45.015140,MTM_0010,4,established_high,established,high,20,69.1368252151736
2026-02-28T18:06:45.015990,MTM_0011,2,early_high,early,high,5,79.11767557015604
2026-02-28T18:06:45.017779,MTM_0012,0,established_low,established,low,11,50.555515160640724
2026-02-28T18:06:45.021799,MTM_0013,4,early_low,early,low,6,54.23494524980801
2026-02-28T18:06:45.024258,MTM_0014,3,established_high,established,high,16,75.39225085363263
2026-02-28T18:06:45.025943,MTM_0015,7,established_high,established,high,8,63.58586348000563
2026-02-28T18:06:45.027512,MTM_0016,0,established_high,established,high,24,94.36592726311324
2026-02-28T18:06:45.029286,MTM_0017,2,early_high,early,high,4,61.00470446168054
2026-02-28T18:06:45.030804,MTM_0018,6,early_high,early,high,3,74.61423307758155
2026-02-28T18:06:45.031530,MTM_0019,5,early_low,early,low,3,51.71457926788267
2026-02-28T18:06:45.032188,MTM_0020,4,established_low,established,low,18,56.846341746451344
2026-02-28T18:06:45.032837,MTM_0021,0,early_high,early,high,5,86.11324085837853
2026-02-28T18:06:45.035454,MTM_0022,7,established_high,established,high,19,99.67303064784046
2026-02-28T18:06:45.036313,MTM_0023,6,established_high,established,high,16,94.89186341322691
2026-02-28T18:06:45.039543,MTM_0024,3,early_high,early,high,5,84.86312643384484
2026-02-28T18:06:45.040472,MTM_0025,1,established_high,established,high,7,95.69911375526353
2026-02-28T18:06:45.042388,MTM_0026,1,established_high,established,high,19,73.1658980101294
2026-02-28T18:06:45.049382,MTM_0027,1,early_high,early,high,5,98.81989502296274
2026-02-28T18:06:45.052977,MTM_0028,4,established_low,established,low,22,57.66693352417514
2026-02-28T18:06:45.055228,MTM_0029,7,established_low,established,low,23,51.45466186902076
2026-02-28T18:06:45.062393,MTM_0030,7,early_low,early,low,3,59.01532030937666
2026-02-28T18:06:45.063287,MTM_0031,2,established_high,established,high,20,73.40807574750102
2026-02-28T18:06:45.065492,MTM_0032,5,established_high,established,high,24,81.76178780049838
2026-02-28T18:06:45.067292,MTM_0033,6,established_low,established,low,10,44.22496785097263
2026-02-28T18:06:45.070034,MTM_0034,5,established_high,established,high,20,76.90043360195018
2026-02-28T18:06:45.071023,MTM_0035,4,established_high,established,high,24,61.51880687776983
2026-02-28T18:06:45.072038,MTM_0036,6,established_high,established,high,12,92.64238431567733
2026-02-28T18:06:45.072795,MTM_0037,5,established_high,established,high,9,70.09097768123198
2026-02-28T18:06:45.073484,MTM_0038,5,established_low,established,low,15,51.65643721072254
2026-02-28T18:06:45.074253,MTM_0039,2,established_high,established,high,10,82.11801263546221
2026-02-28T18:06:45.074993,MTM_0040,0,established_low,established,low,18,43.046111862363816
2026-02-28T18:06:45.077572,MTM_0041,1,established_high,established,high,21,60.27970941109215
2026-02-28T18:06:45.079011,MTM_0042,0,early_low,early,low,4,45.63891639045214
2026-02-28T18:06:45.079857,MTM_0043,6,established_low,established,low,24,59.68916004848391
2026-02-28T18:06:45.080629,MTM_0044,6,established_high,established,high,24,75.44999563414065
2026-02-28T18:06:45.082137,MTM_0045,2,established_low,established,low,24,55.01508163095184
2026-02-28T18:06:45.088205,MTM_0046,7,established_high,established,high,12,89.3560336395795
2026-02-28T18:06:45.092066,MTM_0047,1,established_high,established,high,24,72.22494563179933
